player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,pos,player_tier
Joe Wieskamp,Iowa,B10,31,72.9,118.2,21,60.2,61.56,4.5,18.5,10.4,12.7,65,96,0.677,88,170,0.518,73,158,0.462,1.1,1.8,29.3,Jr,06-Jun,10,4.24252,127.212,2.1,2021,66492,all,88.2,1.23257156,58,98,30,71,0.5918,0.4225,11,12,0.9167,41,100.546,94.7073,3.29123,188.091,7.72658,6.3004,1.42618,8.25653,29.2581,6.89603,1.36051,1.1935,5.4194,6.6129,1.7097,0.9355,0.3226,14.8387,Wing G,7
Joel Bolomboy,Weber St.,BSky,30,75.6,113.1,26.2,58.3,61.82,12.5,30.6,7.9,17.1,148,215,0.688,155,259,0.598,18,53,0.34,3.2,1.1,68.9,Sr,09-Jun,21,3.41815,117.521,2.9,2016,24934,all,,0.44736114,108,145,47,114,0.7448,0.4123,61,70,0.8714,52,92.2619,93.3089,3.98682,232.138,2.77503,0.638509,2.13652,4.61259,32.7667,3.60188,1.01072,3.2667,9.3333,12.6,1.1333,0.6333,1.1333,17.0667,PF/C,7
Johnny O'Bryant III,LSU,SEC,34,74.2,98.6,28.5,49.8,52.78,10.8,16.6,11.5,21,118,186,0.634,202,407,0.496,1,2,0.5,2.9,1,45.5,Jr,09-Jun,2,2.66127,113.53,4.2,2014,21315,all,92.2,0.5092397,99,157,102,249,0.6306,0.4096,20,22,0.9091,36,101.845,98.8389,3.17589,180.952,0.522272,-0.0866158,0.608887,0.645986,30,0.962371,-0.316386,3,4.7059,7.7059,1.6176,0.5,0.9118,15.4412,PF/C,7
Jon Brockman,Washington,P10,33,73.8,114.3,23,52.9,55.72,15.3,25.7,7.7,14.8,122,193,0.632,184,347,0.53,0,1,0,0.3,1.6,55.5,Sr,07-Jun,,4.1925,124.026,4,2009,2266,all,94.4,0.61903513,,,,,,,,,,38,92.3011,85.6734,4.28044,232.291,6.56566,4.35632,2.20933,6.49657,30.8485,5.05423,1.44234,4.2424,7.303,11.5455,1.1818,0.9091,0.0909,14.8485,,7
Jon Diebler,Ohio St.,B10,37,88.9,141.9,13.5,70.6,72.33,1.3,7.9,11.6,12.2,64,79,0.81,31,59,0.525,114,227,0.502,0.4,1.7,27.6,Sr,06-Jun,33,6.11377,134.48,1.1,2011,1926,all,90.2,2.51443073,19,36,12,23,0.5278,0.5217,1,1,1,51,97.5841,91.4072,4.38236,201.815,10.9468,8.69904,2.24772,10.6833,35.6757,7.87242,2.81092,0.3784,2.2703,2.6486,2.3784,0.973,0.1351,12.6486,Combo G,7
Jordan Adams,UCLA,P12,36,72.6,121.5,25.7,54.5,60.33,7.5,13.1,14.7,11,158,189,0.836,156,283,0.551,52,146,0.356,0.6,5,44.1,So,05-Jun,3,4.99943,135.62,2.9,2014,25494,all,87.4,1.55553341,93,131,63,155,0.7099,0.4065,0,0,,22,95.7886,91.6561,3.96598,243.718,10.5718,7.71719,2.85457,10.6227,30.0556,7.15897,3.46376,1.8611,3.4722,5.3333,2.3333,2.6389,0.1389,17.3889,Wing G,7
Jordan Bone,Tennessee,SEC,36,81.5,116.6,21.9,52.3,55.78,2,8.2,30.5,15.9,74,89,0.831,128,249,0.514,50,139,0.36,0.4,1.2,22.9,Jr,03-Jun,0,4.42574,126.581,1.6,2019,49185,all,66,2.94515962,53,94,75,155,0.5638,0.4839,4,4,1,57,105.844,99.9014,3.34361,176.373,4.52951,5.43392,-0.904415,5.25559,32.973,5.03938,0.216218,0.5135,2.6757,3.1892,5.8108,0.7027,0.1081,13.4595,Scoring PG,7
Jordan Mickey,LSU,SEC,31,80.1,97.3,24.7,50.5,53.25,10.5,19.6,7.6,21.7,95,147,0.646,190,370,0.514,1,9,0.111,9.7,1.5,38.8,So,08-Jun,25,2.5816,107.254,3,2015,28749,all,92.6,0.39602836,117,181,73,189,0.6464,0.3862,33,35,0.9429,33,89.4192,87.0556,4.76676,258.992,5.04363,-0.939739,5.98337,4.26484,34.871,0.970956,3.29388,3.1935,6.7419,9.9355,1.2903,0.9355,3.6452,15.4194,C,7
Jordan Williams,Maryland,ACC,33,81.3,110.8,23.7,53.8,55.23,12.6,26,3.9,11.5,131,228,0.575,213,396,0.538,0,0,0,4.1,1.2,57.6,So,10-Jun,20,3.87178,119.243,3,2011,12373,all,82.4,0.39623934,168,262,45,133,0.6412,0.3383,37,42,0.881,36,89.2014,84.9025,4.74152,263.04,3.64621,1.5545,2.0917,5.37986,32.5152,3.89937,1.4805,3.6667,8.0909,11.7576,0.6364,0.697,1.3636,16.8788,C,7
Josh Harrellson,Kentucky,SEC,38,71,131.3,13.7,61.5,61.59,15.2,18.9,5.1,11.3,33,56,0.589,125,198,0.631,2,10,0.2,5.2,2,26.9,Sr,10-Jun,55,4.03258,125.838,3.4,2011,7227,all,46.2,1.07152549,101,128,24,70,0.7891,0.3429,18,19,0.9474,45,91.5978,86.3839,3.99637,234.113,10.4143,5.62008,4.7942,7.83255,28.5,4.69384,3.13871,3.6842,4.9737,8.6579,0.7895,0.9211,1.5,7.6053,C,7
Josh Huestis,Stanford,P12,36,87.6,107.8,17.9,48.8,50.96,8.8,18.4,6.8,11.2,64,102,0.627,130,269,0.483,26,77,0.338,5.9,1,29.5,Sr,07-Jun,24,2.65382,109.507,2.4,2014,18382,all,62.8,1,66,91,64,178,0.7253,0.3596,32,33,0.9697,29,99.6274,94.4074,4.28979,245.778,5.54168,1.55609,3.98559,4.45536,35.1667,2.46423,1.99113,2.5278,5.6667,8.1944,1.1944,0.5833,1.9167,11.1667,PF/C,7
Josh Selby,Kansas,B12,26,34.8,94.4,23.3,46.1,48.91,2.4,9.7,17.8,24.4,28,37,0.757,38,99,0.384,34,94,0.362,0.2,2.3,19.2,Fr,02-Jun,32,1.24352,102.592,3.3,2011,15108,all,99.6,1.05656117,17,33,21,66,0.5152,0.3182,2,3,0.6667,49,95.7003,89.8294,2.61153,93.2253,1.78194,0.58804,1.1939,1.55024,20.3846,0.136406,1.41383,0.3846,1.8462,2.2308,2.1538,0.8077,0.0385,7.9231,Combo G,7
Joshua Primo,Alabama,SEC,30,50.9,106.4,16.9,54.1,56.51,4.7,10.5,6.5,19.3,33,44,0.75,41,82,0.5,43,113,0.381,1.3,1.3,22.6,Fr,06-Jun,11,1.7222,107.439,3,2021,72716,all,88.8,0.60971681,37,63,4,19,0.5873,0.2105,3,3,1,12,97.997,92.0733,2.73142,118.126,3.49621,1.81354,1.68267,2.45367,22.4667,1.34194,1.11173,1.0333,2.3333,3.3667,0.8333,0.5333,0.3,8.1333,Wing G,7
Justin Hamilton,LSU,SEC,33,73.9,110,22.6,49.8,55.31,11.8,15.3,7,15.4,107,137,0.781,155,308,0.503,3,12,0.25,4.7,1.5,42.8,Jr,11-Jun,41,3.37162,117.228,3.4,2012,5176,all,61.4,0.52631273,77,124,78,184,0.621,0.4239,17,20,0.85,45,95.9733,92.0368,3.55721,183.233,5.58938,2.08251,3.50687,5.37876,30,3.49974,1.87902,3.303,3.9091,7.2121,0.9091,0.7576,1.303,12.9091,C,7
Justin Harper,Richmond,A10,37,79.1,121.3,24.7,61.8,64.17,6.5,18.6,8.9,12.1,94,118,0.797,168,287,0.585,77,172,0.448,4,1.2,25.7,Sr,10-Jun,32,5.06887,131.119,2.8,2011,3094,all,,0.76788899,106,136,62,151,0.7794,0.4106,15,17,0.8824,32,95.0436,92.7825,3.81102,221.09,7.16881,5.51562,1.65319,9.26679,31.8378,8.10676,1.16003,1.6757,5.2432,6.9189,1.1622,0.6216,1.2162,17.8649,Stretch 4,7
Justin Jackson,Maryland,B10,11,25.9,91.3,24.2,41.6,47.05,11.1,21.1,12.6,24.5,24,29,0.828,27,61,0.443,10,40,0.25,3,1.7,28.7,So,07-Jun,21,1.0788,98.1559,1.9,2018,47108,all,83.8,0.65625108,19,37,8,22,0.5135,0.3636,2,2,1,43,98.0835,95.4662,3.50547,62.9205,2.02508,-0.456914,2.482,1.1467,29.3636,0.31462,0.83208,2.4545,5.6364,8.0909,1.9091,0.8182,0.8182,9.8182,Stretch 4,7
Justin James,Wyoming,MWC,31,95,95.5,36.3,45.5,51.53,3.2,22.4,33,17.3,193,260,0.742,175,383,0.457,49,163,0.301,1.6,2.2,47.6,Sr,07-Jun,1,3.30845,112.544,2.3,2019,40442,all,23,1.0601511,102,169,73,214,0.6036,0.3411,25,27,0.9259,40,103.332,103.134,3.47186,254.358,2.54121,1.54518,0.996028,2.74036,38.1562,2.96987,-0.229513,1,7.5312,8.5312,4.4062,1.5,0.5625,22.0625,Wing G,7
Justin Patton,Creighton,BE,34,63.8,117.1,21.1,69.2,67.45,7.7,18.9,8.6,17.7,43,83,0.518,186,272,0.684,8,14,0.571,5.9,1.9,29,Fr,Jul-00,23,3.23666,123.512,4.4,2017,43360,all,83.2,0.68331093,160,196,27,77,0.8163,0.3506,67,68,0.9853,16,95.9166,90.3415,3.41481,203.996,8.69774,3.01927,5.67848,7.59594,25.2857,3.72398,3.87195,1.6857,4.5429,6.2286,1.1714,0.8571,1.4286,12.9429,PF/C,7
Justin Wright-Foreman,Hofstra,CAA,34,92.8,120.7,31.5,59.6,63.72,1.2,11.4,17.6,13.2,176,204,0.863,217,382,0.568,108,254,0.425,0.6,1.4,32.1,Sr,02-Jun,3,6.06055,134.517,2,2019,43169,all,,1.12088464,106,154,111,228,0.6883,0.4868,16,17,0.9412,53,108.29,109.895,2.51952,201.713,2.15975,5.47764,-3.31788,5.99963,37.7429,7.83122,-1.83159,0.3429,3.6857,4.0286,2.9143,0.8571,0.2,27.0857,Combo G,7
Justinian Jessup,Boise St.,MWC,31,88.9,116.1,20.1,54.1,57.69,3.3,11.9,12,10.1,67,70,0.957,72,154,0.468,94,240,0.392,1.6,2.2,17.8,Sr,07-Jun,3,4.07675,118.397,2.4,2020,48123,all,,1.67504005,39,57,33,92,0.6842,0.3587,6,6,1,51,98.4847,96.2391,3.83578,217.696,6.47316,4.6811,1.79206,6.57789,36,4.91248,1.6654,0.9688,3.4688,4.4375,2.0938,1.4062,0.4688,16,Wing G,7
Kadeem Allen,Arizona,P12,34,68.9,108.5,18.4,52.1,57.03,1.5,13.7,17.8,20.7,86,116,0.741,75,161,0.466,32,75,0.427,2.3,3.1,49.2,Sr,03-Jun,5,2.4546,110.513,3.3,2017,34157,all,,1.55382354,45,85,30,76,0.5294,0.3947,4,4,1,53,95.0827,90.4715,4.00389,213.348,7.7439,2.9621,4.78181,6.35,30,1.90101,4.44899,0.3529,3.6765,4.0294,2.9706,1.5588,0.6176,9.7647,Combo G,7
Kay Felder,Oakland,Horz,35,91.5,120,32.9,50.2,57.18,2.2,9.7,50,15.2,239,282,0.848,193,398,0.485,76,214,0.355,0.5,2.9,46.1,Jr,09-May,20,6.75588,140.135,3.2,2016,33408,all,,2.69996497,112,190,81,209,0.5895,0.3876,8,8,1,54,104.511,105.51,2.9789,253.762,8.68783,9.0825,-0.394677,8.4445,36.7429,7.72554,0.718966,0.7429,3.5143,4.2571,9.2571,1.9714,0.2,24.3714,Pure PG,7
Keith Benson,Oakland,Sum,34,81,114.5,24.1,55.4,57.89,9.1,24.3,6,13.3,150,236,0.636,217,391,0.555,8,22,0.364,9.8,1.4,57.1,Sr,11-Jun,34,3.8947,119.589,3.8,2011,2763,all,,0.5538236,138,179,79,212,0.7709,0.3726,46,46,1,48,98.1106,95.6684,3.51227,275.835,5.21208,1.71707,3.49501,5.39796,32.5,3.50012,1.89784,2.5588,7.5588,10.1176,1.0588,0.7941,3.5882,17.8824,C,7
Kevin Hervey,UT Arlington,SB,33,80.3,107.7,29.5,51.7,55.27,8,20.1,15.2,15.5,113,140,0.807,166,318,0.522,77,227,0.339,2.2,2.1,25.7,Sr,07-Jun,25,3.62923,120.009,2.3,2018,35331,all,,0.81109525,103,156,59,152,0.6603,0.3882,18,20,0.9,57,97.5429,97.9921,3.50603,240.549,3.74738,2.84741,0.89998,5.67813,32.2424,5.26849,0.409649,2.3333,6.2121,8.5455,2.2121,1.2424,0.6061,20.4848,Stretch 4,7
Kevin Murphy,Tennessee Tech,OVC,31,85.8,102.1,30.5,51.3,54.3,3.1,15.6,17,18.6,113,159,0.711,148,330,0.448,76,181,0.42,0.7,1.4,31.1,Sr,06-Jun,55,3.4083,112.955,2.5,2012,4375,all,41.6,0.69232142,60,93,88,237,0.6452,0.3713,20,21,0.9524,47,104.766,105.379,2.49845,185.739,-0.706088,1.02354,-1.72962,1.04973,34.6129,3.12807,-2.07835,0.871,4.4516,5.3226,2.3226,0.8065,0.2258,20.5484,Wing G,7
Khyri Thomas,Creighton,BE,32,79.5,120.3,20.7,62.9,65.04,4,11.1,15.4,15.2,67,85,0.788,117,185,0.632,62,149,0.416,0.7,3,25.4,Jr,03-Jun,2,4.27253,126.188,2.4,2018,39884,all,35,1.55931541,85,111,32,74,0.7658,0.4324,20,20,1,38,102.292,95.8537,3.75268,206.041,8.42291,5.62707,2.79584,7.74266,31.697,4.91635,2.82632,1.0606,3.303,4.3636,2.7879,1.697,0.2424,15.0606,Combo G,7
Kim English,Missouri,B12,35,83.6,120.8,18.9,64,65.84,3.4,11.9,8.6,16,87,120,0.725,93,158,0.589,78,170,0.459,0.9,2.3,36.6,Sr,06-Jun,24,4.48006,122.944,2.8,2012,9696,all,74.8,0.94916057,53,69,40,89,0.7681,0.4494,0,1,0,44,100.87,97.7854,3.31557,201.059,7.17425,6.4108,0.763449,6.17018,33.5714,5.52157,0.648612,0.8571,3.3714,4.2286,1.6,1.2857,0.2857,14.4857,Wing G,7
Kostas Antetokounmpo,Dayton,A10,29,34.8,92.9,20.8,58.4,57.46,7.3,16.8,5.9,25.6,33,64,0.516,56,86,0.651,2,15,0.133,8.3,1,63.4,Fr,10-Jun,13,0.413901,95.4475,6,2018,44540,all,79.8,0.33335812,46,64,10,23,0.7188,0.4348,27,27,1,60,104.641,103.174,1.35938,87.2099,-1.41812,-3.80089,2.38277,-2.51489,15.1034,-3.52913,1.01424,0.8276,2.0345,2.8621,0.4483,0.2414,1.069,5.2069,C,7
Kris Joseph,Syracuse,BE,37,80.3,110.6,21.3,48.6,53.38,5.5,10.8,8.7,13.2,117,157,0.745,113,242,0.467,51,148,0.345,2.2,2.6,40.3,Sr,07-Jun,32,3.74468,117.959,2.1,2012,4748,all,88.6,1.01816344,79,112,34,130,0.7054,0.2615,25,28,0.8929,51,95.3043,90.5505,3.98841,206.146,5.58127,4.05379,1.52748,5.36668,32.2162,3.98569,1.38099,1.5135,3.1892,4.7027,1.5135,1.3514,0.6216,13.4054,Wing G,7
Kyle Guy,Virginia,ACC,38,87.6,120.4,21.2,58.5,60.93,2.7,12.6,11.9,12.2,70,84,0.833,78,159,0.491,120,282,0.426,0.2,1.3,19,Jr,02-Jun,5,5.17711,130.026,1.2,2019,48211,all,92.8,1.47171423,42,63,36,96,0.6667,0.375,2,2,1,55,95.7696,91.249,4.647,202.594,8.19312,6.86764,1.32548,8.92003,35.3947,7.07107,1.84896,0.7105,3.7895,4.5,2.0526,0.6842,0.0526,15.4211,Wing G,7
KZ Okpala,Stanford,P12,29,76.1,100.8,26.6,50.7,54.32,4.1,14.9,13,18.3,116,173,0.671,138,280,0.493,32,87,0.368,1.4,1.7,47.1,So,09-Jun,0,2.69097,111.284,3.1,2019,51924,all,91.8,0.69878763,93,164,45,116,0.5671,0.3879,21,22,0.9545,32,100.101,97.5115,3.60828,178.801,0.982557,-0.0405959,1.02315,2.33923,32.6897,1.52021,0.819022,1.1724,4.5172,5.6897,2,1,0.5172,16.8276,Wing F,7
Lamar Patterson,Pittsburgh,ACC,36,80.1,112.7,28.4,52.8,56.92,3.8,14.5,29.9,17.7,132,175,0.754,122,252,0.484,80,206,0.388,1.2,2.8,38.2,Sr,05-Jun,21,4.85819,131.398,2.5,2014,18530,all,80.4,1.65594391,85,127,37,125,0.6693,0.296,8,8,1,48,96.5636,92.8733,4.09089,209.714,10.1521,6.88828,3.26386,10.9278,32.5833,8.08272,2.84506,0.9722,3.8889,4.8611,4.2778,1.4167,0.3333,17.1111,Scoring PG,7
Lazar Hayward,Marquette,BE,34,79.5,108.1,29.6,49.5,53.63,8.2,21.3,11.2,12.9,107,127,0.843,157,328,0.479,65,186,0.349,1.7,3.6,24.7,Sr,06-Jun,32,4.54967,125.739,4.2,2010,1257,all,85.2,0.77610879,92,138,65,190,0.6667,0.3421,10,10,1,30,92.9318,87.7798,4.27275,240.072,6.82767,4.14841,2.67926,6.648,32.2647,4.82618,1.82182,2.1176,5.4118,7.5294,1.5294,1.8824,0.5294,18.1176,Wing F,7
Luke Harangody,Notre Dame,BE,30,69.9,113,31.8,50.6,55.19,8.3,24.2,11.8,10.6,140,178,0.787,219,426,0.514,25,81,0.309,2.1,0.9,35.1,Sr,08-Jun,44,5.59259,133.597,2.8,2010,3225,all,82.4,0.8703889,113,171,106,255,0.6608,0.4157,10,12,0.8333,52,103.004,98.5961,3.17934,184.54,3.39615,3.98874,-0.592593,5.02742,32.9667,6.06659,-1.03917,2.2333,6.8667,9.1,1.5667,0.4667,0.6667,21.7667,PF/C,7
Magnum Rolle,Louisiana Tech,WAC,34,72.7,108,24.1,51.4,54.14,13.3,18.3,5.9,15.7,93,141,0.66,189,368,0.514,0,0,0,7,1.5,38.3,Sr,11-Jun,15,2.87189,112.16,3.7,2010,4861,all,96.8,0.41789301,121,193,68,175,0.6269,0.3886,35,36,0.9722,51,97.3005,95.1309,3.25807,218.895,3.08677,0.0956688,2.99111,2.66439,30.1471,1.6715,0.992891,3.5294,4.8824,8.4118,0.8235,0.7647,2.0882,13.8529,C,7
Malachi Richardson,Syracuse,ACC,37,85.1,100.2,22,46.5,50.97,1.7,12.1,12.8,17.3,113,157,0.72,73,188,0.388,79,224,0.353,0.9,2.1,38.1,Fr,06-Jun,23,2.42967,107.531,2.9,2016,40443,all,93.4,0.97470849,47,84,26,104,0.5595,0.25,5,5,1,22,101.247,94.9795,4.01267,209.32,2.09105,1.04498,1.04607,2.31477,34.3784,0.931429,1.38334,0.5135,3.7568,4.2703,2.0811,1.1622,0.2703,13.4054,Wing G,7
Malcolm Lee,UCLA,P10,33,79.5,110.4,19.5,49.7,55.31,2.6,7.8,12.9,15.3,112,144,0.778,102,191,0.534,39,132,0.295,0.6,1.2,44.6,Jr,05-Jun,3,3.33702,114.292,2.9,2011,5037,all,93.6,1.21815557,81,117,21,74,0.6923,0.2838,8,10,0.8,43,103.225,97.7746,3.31286,154.561,3.37672,3.00375,0.372973,2.51252,33.1212,1.73972,0.772795,0.697,2.3636,3.0606,2.0303,0.6364,0.2121,13.1212,Wing G,7
Marcus Denmon,Missouri,B12,35,86.3,126.9,22,57.4,62.07,3.9,13.8,11.5,9.3,120,134,0.896,101,192,0.526,99,243,0.407,0.1,2.7,30.8,Sr,03-Jun,12,6.02077,134.633,1.1,2012,5174,all,76.4,1.80493435,79,123,22,69,0.6423,0.3188,6,7,0.8571,59,99.9317,96.8762,3.52884,216.003,8.64862,8.47946,0.169159,9.21221,34.6286,8.58587,0.626344,1,4.0286,5.0286,2.1143,1.5429,0.0286,17.6857,Wing G,7
Marcus Paige,North Carolina,ACC,34,67.2,120.3,18.4,50.3,53.75,1.6,7,18.6,12.1,72,93,0.774,67,146,0.459,74,208,0.356,1.5,2.1,26.3,Sr,02-Jun,5,4.05798,123.945,1.9,2016,24416,all,94.2,3.04759986,40,69,27,76,0.5797,0.3553,3,3,1,55,103.744,96.1669,3.59756,175.723,7.39342,6.05573,1.33769,6.98756,31.6176,5.03771,1.94984,0.4412,2.0882,2.5294,3.7647,1.1471,0.4412,12.5882,Scoring PG,7
Marcus Thornton,William & Mary,CAA,31,93.2,111.7,27.2,55.6,59.66,1,7.5,17.9,14.5,117,142,0.824,111,211,0.526,94,242,0.388,0.4,1.1,31.3,Sr,04-Jun,3,4.73948,122.04,1.2,2015,19793,all,19.2,1.23378896,66,99,45,112,0.6667,0.4018,7,8,0.875,45,110.674,111.551,2.05055,149.321,-0.602706,4.08968,-4.69238,1.29843,36.6667,4.77995,-3.48152,0.2727,2.5152,2.7879,2.8788,0.6364,0.1212,19.9697,Combo G,7
Marcus Zegarowski,Creighton,BE,29,77.9,114.5,23.3,57.9,60.04,1.1,10.4,23.9,15.7,55,70,0.786,82,159,0.516,80,190,0.421,0.2,2.2,20.1,Jr,02-Jun,11,4.747,126.163,2.3,2021,65501,all,78.2,2.01613716,47,86,35,73,0.5465,0.4795,0,0,,49,99.9444,94.6141,3.78786,171.8,6.39356,5.47646,0.917102,7.29499,33.5862,5.5323,1.7627,0.3103,3.3103,3.6207,4.3103,1.2759,0.069,15.8276,Scoring PG,7
Marial Shayok,Iowa St.,B12,34,79.9,111.9,26.9,57.1,61.08,5.1,11.7,12.2,17.6,108,123,0.878,158,278,0.568,71,185,0.384,0.8,1.7,26.6,Sr,06-Jun,3,4.66975,128.385,2.5,2019,35662,all,67,0.73626002,97,132,61,146,0.7348,0.4178,10,10,1,54,102.592,97.568,3.63874,186.847,4.25113,4.60648,-0.355351,5.37358,32.8824,5.3424,0.0311799,1.3824,3.5294,4.9118,1.9706,0.9412,0.2353,18.7353,Wing G,7
Markel Brown,Oklahoma St.,B12,34,86.4,118.2,22.5,54.1,59.09,3.5,12.9,16.9,11.6,149,194,0.768,135,257,0.525,55,145,0.379,3.1,1.6,48.3,Sr,03-Jun,22,4.74373,127.239,2.9,2014,18415,all,71.8,1.80007417,82,119,53,138,0.6891,0.3841,28,31,0.9032,44,99.2219,94.435,4.22725,215.685,7.09476,4.66915,2.42562,7.84265,35.3235,5.71776,2.12489,1.0588,4.2059,5.2647,2.9118,1,1.0294,17.1765,Wing G,7
Marquis Teague,Kentucky,SEC,40,81.4,99.8,21,44.9,49.08,1.6,6.7,25.5,23.8,85,119,0.714,119,272,0.438,26,80,0.325,0.8,1.7,33.8,Fr,02-Jun,25,2.48876,106.366,2.8,2012,22365,all,99,1.75229367,86,155,33,117,0.5548,0.2821,7,7,1,29,97.6421,92.8966,3.78126,188.101,2.43779,2.24767,0.190118,1.21593,32.575,0.654154,0.561773,0.425,2.1,2.525,4.775,0.925,0.275,10.025,Scoring PG,7
Melvin Frazier,Tulane,Amer,30,82.6,111.8,21.8,61,63.09,3.9,14.6,17.9,19.5,84,118,0.712,144,231,0.623,35,91,0.385,2.2,3.5,36.6,Jr,06-Jun,35,3.43843,116.373,2.3,2018,39519,all,63.8,1.11688158,131,186,13,44,0.7043,0.2955,36,39,0.9231,35,101.11,100.657,3.42247,222.241,5.35619,3.02266,2.33353,6.27618,34.4,3.90669,2.36949,1.1667,4.4333,5.6,2.8667,2.1,0.7333,15.9,Wing G,7
Mfiondu Kabengele,Florida St.,ACC,37,53.1,116.5,27.5,53.8,59.27,11.5,20,3.2,12.6,137,180,0.761,140,262,0.534,24,65,0.369,8.3,1.5,55,So,10-Jun,25,3.47402,134.564,4.8,2019,48424,all,46.2,0.22916828,107,166,33,96,0.6446,0.3438,44,48,0.9167,27,92.1315,86.997,3.13148,179.442,6.1217,2.78339,3.33831,8.40364,21.5405,5.58568,2.81796,2.1351,3.8108,5.9459,0.2973,0.5676,1.5135,13.2162,PF/C,7
Michael Gbinije,Syracuse,ACC,37,93.8,111.2,24.8,55.4,57.36,3.2,8.7,26.5,18.5,106,160,0.662,134,255,0.525,91,233,0.391,1.1,3.1,32.8,Sr,07-Jun,0,4.74407,123.404,2.8,2016,21893,all,94.6,1.52382119,98,151,36,105,0.649,0.3429,22,26,0.8462,49,100.689,94.4563,4.49088,236.447,6.88167,5.11005,1.77162,7.60032,37.8919,5.0006,2.59972,1.0811,3,4.0811,4.3243,1.9189,0.3514,17.4865,Scoring PG,7
Mitch McGary,Michigan,B10,8,13.2,113.2,24.1,54.5,57.23,15.5,27.2,12.6,17.5,16,24,0.667,30,53,0.566,0,2,0,3.2,4.9,43.6,So,10-Jun,4,2.93483,122.566,5.1,2014,28103,all,94.6,0.92307692,17,23,13,30,0.7391,0.4333,3,3,1,21,90.2124,86.8159,3.60663,51.044,10.8315,4.6351,6.19639,7.95678,24.625,3.47845,4.47833,2.875,5.375,8.25,1.5,1.875,0.75,9.5,C,7
Miye Oni,Yale,Ivy,28,74.3,106,28,51.2,55.82,2.5,18.7,20.7,16.9,103,130,0.792,107,220,0.486,55,150,0.367,4.2,1.6,35.1,Jr,06-Jun,25,3.24752,117.877,3.5,2019,44509,all,,1.37332771,77,132,30,88,0.5833,0.3409,22,24,0.9167,58,98.1772,98.574,3.2972,189.263,3.86252,2.31428,1.54825,4.28909,30.931,3.32755,0.961545,0.6552,5.6207,6.2759,3.5517,0.8966,1.2759,17.1379,Wing F,7
Nate Wolters,South Dakota St.,Sum,31,91.8,122.7,30.8,54.5,60.31,3.6,14.1,35.1,12.8,182,221,0.824,167,314,0.532,62,163,0.38,0.4,2.9,46.3,Sr,03-Jun,3,6.90102,136.415,1.6,2013,12007,all,,2.39997521,96,147,71,167,0.6531,0.4251,0,0,,38,100.908,102.126,3.1249,220.48,8.87537,8.85589,0.0194864,9.58873,38.4839,8.3831,1.20563,1.0645,4.4516,5.5161,5.8065,1.7742,0.129,22.6452,Scoring PG,7
Neemias Queta,Utah St.,MWC,28,76.1,113.2,24.9,55.8,59.27,10.7,26.8,18.4,18.2,99,140,0.707,163,290,0.562,0,2,0,13.4,2,47.9,Jr,Jul-00,23,3.86019,121.815,3.2,2021,67637,all,,1.11595842,124,188,39,102,0.6596,0.3824,42,45,0.9333,39,79.8662,78.2202,5.17753,243.14,12.9541,2.19389,10.7602,11.8503,30.0345,4.92141,6.92886,2.8621,7.2759,10.1379,2.6552,1.069,3.3448,14.931,C,7
Nick Calathes,Florida,SEC,36,83.3,114.5,27.8,56.8,59.92,3,15.7,35.9,20.7,135,191,0.707,132,238,0.555,73,187,0.39,0.5,3.3,44.9,So,06-Jun,,5.18443,129.089,2.3,2009,3427,all,98.6,1.94116046,,,,,,,,,,45,96.2249,93.8213,3.75288,246.623,8.88349,7.0439,1.8396,9.63742,33.3333,7.30155,2.33587,0.8611,4.4722,5.3333,6.4167,1.8889,0.1667,17.1667,,7
Nick Johnson,Arizona,P12,38,81.5,114.1,24.8,49.9,55,3,11.2,17.6,12.7,146,187,0.781,143,304,0.47,62,169,0.367,2,2.1,39.5,Jr,03-Jun,13,4.44827,127.009,2.4,2014,21067,all,95.2,1.67189162,82,126,61,176,0.6508,0.3466,29,31,0.9355,42,91.4723,86.838,4.84639,222.008,8.49347,4.77585,3.71762,9.64142,33.0263,5.6161,4.02532,0.8158,3.2368,4.0526,2.8158,1.1316,0.6579,16.2632,Combo G,7
Nico Mannion,Arizona,P12,32,80.2,105.1,24.8,46.6,52.07,0.9,7.8,31.5,18.2,106,133,0.797,92,206,0.447,53,162,0.327,0,2.1,36.1,Fr,03-Jun,1,3.43452,116.212,2.1,2020,71327,all,98.4,2.06095607,40,74,52,132,0.5405,0.3939,3,3,1,48,96.3594,92.1565,3.91446,178.126,3.60492,3.30235,0.302569,4.34013,32.3125,3.01796,1.32216,0.25,2.25,2.5,5.2812,1.1875,0,14.0312,Pure PG,7
